GeoFIPS,GeoName,Region,TableName,ComponentName,Unit,Line,IndustryClassification,Description,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
" ""08000""",Colorado,7,SAEXP1,Total personal consumption expenditures (PCE) by state,Millions of current dollars,11,...,   Gasoline and other energy goods,2363.1,2110.4,2381.2,3052.2,3046.6,2760.2,3135.1,3616.8,4264.7,4741.2,5197,5988,4316,4952.9,6021.4,6129,6002.8,5703.7,4374,3889,4396.2,5095.7
" ""08000""",Colorado,7,SAEXP1,Total personal consumption expenditures (PCE) by state,Millions of current dollars,12,...,   Other nondurable goods,6306.6,6847.1,7747.3,8347.6,8697.9,8823.2,9111.5,9552.2,10089.6,10865.8,11533.2,11643.2,11644,11758.3,12150.3,12592.8,12945.9,13840.4,14854.7,15903,17274.4,18168.1
" ""08000""",Colorado,7,SAEXP1,Total personal consumption expenditures (PCE) by state,Millions of current dollars,13,..., Services,57726.3,62701.2,68151.1,75436.2,80113.4,83337.2,87486.8,92576,98140.5,104559.1,110582.2,115239.9,116217.3,119343.7,123882.3,127928.1,132539.6,140401.9,149339.3,157392.2,165569.5,175970.3
" ""08000""",Colorado,7,SAEXP1,Total personal consumption expenditures (PCE) by state,Millions of current dollars,14,...,  Household consumption expenditures (for services),56809.3,61589.2,66711.1,73648.2,78012.5,81069.2,85068.8,90092,95627.5,101605,107687.2,111814,112802.3,115746.8,119921,123466,127906,135466,144373.5,152157.7,160119.6,170100.3
" ""08000""",Colorado,7,SAEXP1,Total personal consumption expenditures (PCE) by state,Millions of current dollars,15,...,   Housing and utilities,18934.4,20166.4,21421.3,22896.1,24866.5,25687.6,26870.3,28533.8,30732.3,32362.2,33367.3,34575.7,35168.2,35180.8,36067.5,36804.3,37847,39689.9,42192.9,44691.1,47398,50588.9
" ""08000""",Colorado,7,SAEXP1,Total personal consumption expenditures (PCE) by state,Millions of current dollars,16,...,   Health care,10317.6,11062.8,11755.5,12970.7,14574.6,16164.5,17153.6,18540,19319.8,20300.9,22111.9,23374.5,24800.9,25576.8,26406.9,27195.4,28130.8,30248.4,32963,35094.4,36014.4,37407.8
" ""08000""",Colorado,7,SAEXP1,Total personal consumption expenditures (PCE) by state,Millions of current dollars,17,...,   Transportation services,4538.4,4720.4,4981.6,5433.5,5282.2,4975,5007.5,5311.3,5541.7,5877.8,6218.2,6472.7,6081.2,6366.2,6834.7,7298.1,7645.2,8092.5,8523.3,8955.2,9513.3,10234.7
" ""08000""",Colorado,7,SAEXP1,Total personal consumption expenditures (PCE) by state,Millions of current dollars,18,...,   Recreation services,3740.5,4281.9,4850.8,5501.7,5606.9,5621.7,5959.5,6151.3,6517.3,7229.5,7887.7,8168.3,8419.9,8833.4,8884,9403.3,9979.5,10641.8,11272.9,11899.6,12320.2,13003.5
" ""08000""",Colorado,7,SAEXP1,Total personal consumption expenditures (PCE) by state,Millions of current dollars,19,...,   Food services and accommodations,6725.3,7026.9,7498.1,8270,8613.1,8851.9,9132.6,9735.7,10288.5,10937.2,11738,12276.9,11987.9,12404.9,13298.9,13978.3,14706.6,15808.6,17211.4,18078.4,19339.7,20983.1
" ""08000""",Colorado,7,SAEXP1,Total personal consumption expenditures (PCE) by state,Millions of current dollars,20,...,   Financial services and insurance,5889.7,6593.4,7408.9,8540.8,8297.4,8528.3,8976.2,9632.7,10336.4,10788.1,11412.3,11673.4,10866,11397,12116.7,12250.1,12808.8,13232.9,13756.4,13846.8,14986.4,16010.3
" ""08000""",Colorado,7,SAEXP1,Total personal consumption expenditures (PCE) by state,Millions of current dollars,21,...,   Other services,6663.4,7737.4,8794.9,10035.4,10771.8,11240.2,11969.1,12187.3,12891.4,14109.4,14951.8,15272.4,15478.3,15987.8,16312.3,16536.5,16788.1,17751.9,18453.7,19592.3,20547.6,21871.9
" ""08000""",Colorado,7,SAEXP1,Total personal consumption expenditures (PCE) by state,Millions of current dollars,22,...,  Final consumption expenditures of nonprofit institutions serving households (NPISHs),917,1112.1,1440,1788,2100.9,2268.1,2418,2484,2513.1,2954.1,2895,3426,3415,3596.9,3961.2,4462.1,4633.6,4935.8,4965.8,5234.5,5449.9,5870
" ""08000""",Colorado,7,SAEXP1,Total personal consumption expenditures (PCE) by state,Millions of current dollars,23,...,   Gross output of nonprofit institutions,6775,7533,8336,9217.1,10123,10984,11603,12405,13208,14203,14781,15778,16455.8,17251.1,18158.5,19237,19777.2,20877.4,22240.3,23796.4,24749.2,25990.4
" ""08000""",Colorado,7,SAEXP1,Total personal consumption expenditures (PCE) by state,Millions of current dollars,24,...,   Less: Receipts from sales of goods and services by nonprofit institutions,5858,6421,6896,7429,8022,8716,9185,9921,10695,11249,11886,12352,13040.8,13654.2,14197.2,14774.8,15143.7,15941.6,17274.6,18561.9,19299.3,20120.3
" ""09000""",Connecticut,1,SAEXP1,Total personal consumption expenditures (PCE) by state,Millions of current dollars,1,...,Personal consumption expenditures,85205.2,90672,96487,102017.3,106372.6,110751.2,115556.4,123120.1,131630.5,139192.8,145761.8,149127.3,145914.6,149077.3,153965.1,157528.7,161746.6,167845.7,172192,176125.6,181887,189140.8
" ""09000""",Connecticut,1,SAEXP1,Total personal consumption expenditures (PCE) by state,Millions of current dollars,2,..., Goods,28806.8,29906,32022,33651.4,34729.5,36036.5,37386.4,40126.8,43054.5,44852.2,46589.1,46349.9,43400.5,44626.5,46560.3,47316.2,48820.5,50500.8,50844.2,51446.9,53085.9,54377.2
" ""09000""",Connecticut,1,SAEXP1,Total personal consumption expenditures (PCE) by state,Millions of current dollars,3,...,  Durable goods,9459.5,10307.2,11142.5,11703.2,12186.1,12939.4,13532.9,14457.1,15075.6,15258.4,15787.9,14823.5,13534.8,13817.5,14210.6,14568.7,15163.6,15727.7,16022.5,16552.5,17042.3,17608.7
" ""09000""",Connecticut,1,SAEXP1,Total personal consumption expenditures (PCE) by state,Millions of current dollars,4,...,   Motor vehicles and parts,3664.7,3977.2,4355.7,4421.1,4688.1,4922.2,5127.7,5274.7,5220.3,4959.3,5071.4,4374.9,4105.4,4368.6,4571.5,4796.5,4973.6,5175.1,5310.8,5374.3,5496.3,5712.8
" ""09000""",Connecticut,1,SAEXP1,Total personal consumption expenditures (PCE) by state,Millions of current dollars,5,...,   Furnishings and durable household equipment,2189,2366.1,2511.5,2845.9,3027.1,3275,3421.9,3732.6,3913.9,4003.4,4070.2,3849.2,3342.7,3352.2,3387.3,3449.2,3641,3797.8,3841.6,4022.1,4152.2,4319.9
" ""09000""",Connecticut,1,SAEXP1,Total personal consumption expenditures (PCE) by state,Millions of current dollars,6,...,   Recreational goods and vehicles,2282.6,2551.9,2770.6,2824,2927.5,3141.5,3278.3,3593.3,3911,4082.3,4303.8,4302.3,3911.7,3815.1,3878.8,3894.1,4105.7,4255.7,4316.1,4615.9,4870.9,4984.8
" ""09000""",Connecticut,1,SAEXP1,Total personal consumption expenditures (PCE) by state,Millions of current dollars,7,...,   Other durable goods,1323.2,1412,1504.7,1612.1,1543.4,1600.7,1705,1856.4,2030.5,2213.4,2342.4,2297.1,2175,2281.5,2373.1,2428.9,2443.4,2499.1,2554.1,2540.2,2522.9,2591.2
" ""09000""",Connecticut,1,SAEXP1,Total personal consumption expenditures (PCE) by state,Millions of current dollars,8,...,  Nondurable goods,19347.3,19598.8,20879.5,21948.3,22543.4,23097.1,23853.4,25669.7,27978.9,29593.8,30801.2,31526.3,29865.7,30809.1,32349.7,32747.5,33656.9,34773,34821.6,34894.4,36043.6,36768.5
" ""09000""",Connecticut,1,SAEXP1,Total personal consumption expenditures (PCE) by state,Millions of current dollars,9,...,   Food and beverages purchased for off-premises consumption,6629.7,6718.6,7008.1,7224.2,7661.8,7946.1,7793.4,8337.4,8782.7,9242.4,9801.3,10058.3,9981.1,10205.8,10635.8,10915.1,11093,11454,11702.5,11764.9,12065.1,12146.6
" ""09000""",Connecticut,1,SAEXP1,Total personal consumption expenditures (PCE) by state,Millions of current dollars,10,...,   Clothing and footwear,3814.9,3846.2,3931.5,4080.2,3949.3,3958.8,4008.9,4233.3,4517,4676,4634.6,4481.9,4168.7,4295.8,4332.3,4468.2,4474,4558.7,4648,4688.7,4656.3,4673.9
" ""09000""",Connecticut,1,SAEXP1,Total personal consumption expenditures (PCE) by state,Millions of current dollars,11,...,   Gasoline and other energy goods,2354.8,1964.2,2080,2567.9,2503.7,2262.9,2716.7,3120.1,3724.5,4295.8,4443.8,4988.4,3703.4,4140,4898.6,4687.6,4649.1,4562.8,3485.6,2878.3,3147.9,3573.8
" ""09000""",Connecticut,1,SAEXP1,Total personal consumption expenditures (PCE) by state,Millions of current dollars,12,...,   Other nondurable goods,6548,7069.7,7859.9,8076,8428.6,8929.3,9334.5,9978.9,10954.7,11379.5,11921.4,11997.7,12012.5,12167.6,12483,12676.7,13440.7,14197.5,14985.5,15562.4,16174.2,16374.2
" ""09000""",Connecticut,1,SAEXP1,Total personal consumption expenditures (PCE) by state,Millions of current dollars,13,..., Services,56398.3,60766,64465,68365.9,71643.1,74714.8,78170.1,82993.3,88576,94340.6,99172.8,102777.4,102514.2,104450.7,107404.8,110212.6,112926.1,117344.9,121347.8,124678.7,128801.1,134763.5
" ""09000""",Connecticut,1,SAEXP1,Total personal consumption expenditures (PCE) by state,Millions of current dollars,14,...,  Household consumption expenditures (for services),54701.3,58524.9,61967.9,65582.9,68627.1,71269.7,74720.1,79382.3,84640.9,89739.5,94606.8,97655,97442.2,99474.8,102261.8,104536.1,107060.8,111292.8,115189.4,118216.6,122075,127567.1
" ""09000""",Connecticut,1,SAEXP1,Total personal consumption expenditures (PCE) by state,Millions of current dollars,15,...,   Housing and utilities,16780.6,17687.4,18704.6,19749.7,21109.9,21884.7,22911.1,24050.1,25981,27578.4,28951.6,29898.5,30415.1,30361.2,30815,31197.4,31806.5,33138.2,34642.6,35709.2,36827.5,38235.2
" ""09000""",Connecticut,1,SAEXP1,Total personal consumption expenditures (PCE) by state,Millions of current dollars,16,...,   Health care,11944.1,12573.2,13081.7,13648.6,14813.3,16006.6,16781.1,17828.8,18375.5,19300.5,20311.7,21489.6,22579.7,23278.9,23968.2,24660.7,25166,26043.8,26216.7,26835.2,27156.3,28186.2
" ""09000""",Connecticut,1,SAEXP1,Total personal consumption expenditures (PCE) by state,Millions of current dollars,17,...,   Transportation services,3493.7,3576.1,4052,4230.7,4378.5,4337.2,4499.1,4669.9,4903.2,5086.3,5145.3,5100.9,4901.8,5060.1,5386.2,5451.5,5795.5,6060.3,6297.8,6427.4,6535.4,6670.9
" ""09000""",Connecticut,1,SAEXP1,Total personal consumption expenditures (PCE) by state,Millions of current dollars,18,...,   Recreation services,2630.8,3194.8,3570.4,3826.2,3867.4,4031.2,4289.7,4708,5090,5532,6095.1,5995.8,5782.4,5784.7,5825.2,5923.3,6136.3,6268.4,6539.8,6729.9,6924.7,7211.9
" ""09000""",Connecticut,1,SAEXP1,Total personal consumption expenditures (PCE) by state,Millions of current dollars,19,...,   Food services and accommodations,3982.2,4165.8,4513.3,4873.5,4918.3,5217.6,5547.3,5956.3,6312.1,6752.5,7137.7,7272.5,7185.5,7397.2,7661.6,8014.3,8220.7,8633.8,9098.3,9414.8,9738.7,10182.2
" ""09000""",Connecticut,1,SAEXP1,Total personal consumption expenditures (PCE) by state,Millions of current dollars,20,...,   Financial services and insurance,7682.6,8035.3,8587.7,9492.7,9091.5,8876.5,9091.5,9889.6,10960.3,11830.2,12879.7,13402.8,12431.1,13078.5,13779.1,14222.5,14798.4,15289.2,15985.1,15876.1,16965.9,18159.2
" ""09000""",Connecticut,1,SAEXP1,Total personal consumption expenditures (PCE) by state,Millions of current dollars,21,...,   Other services,8187.4,9292.1,9458.1,9761.5,10448.1,10916,11600.3,12279.6,13019,13659.6,14085.8,14494.9,14146.6,14514.1,14826.4,15066.5,15137.3,15859.2,16409,17224,17926.6,18921.4
" ""09000""",Connecticut,1,SAEXP1,Total personal consumption expenditures (PCE) by state,Millions of current dollars,22,...,  Final consumption expenditures of nonprofit institutions serving households (NPISHs),1697,2241.1,2497,2783,3015.9,3445.1,3450,3611,3935.1,4601.1,4566,5122.4,5072,4975.9,5143,5676.4,5865.3,6052.1,6158.4,6462.1,6726.1,7196.4
" ""09000""",Connecticut,1,SAEXP1,Total personal consumption expenditures (PCE) by state,Millions of current dollars,23,...,   Gross output of nonprofit institutions,8531,9308,9913,10600.1,11311,12498,13162,14183,15309,16593,17301,18385,19010.7,19532,20193.4,21221.8,21721.6,22505.2,22563.1,23278.9,24211,25425.2
" ""09000""",Connecticut,1,SAEXP1,Total personal consumption expenditures (PCE) by state,Millions of current dollars,24,...,   Less: Receipts from sales of goods and services by nonprofit institutions,6834,7067,7416,7817,8295,9052.9,9712,10572,11374,11992,12735,13262.6,13938.7,14556.1,15050.4,15545.4,15856.3,16453.1,16404.7,16816.9,17484.9,18228.8
" ""10000""",Delaware,2,SAEXP1,Total personal consumption expenditures (PCE) by state,Millions of current dollars,1,...,Personal consumption expenditures,16225.9,17344.9,18709.8,19863.8,20981.1,22095.8,23431,25146.7,27020.2,28537.5,30107.9,31111.7,30751.9,32001.7,33441.6,34362.9,35315.6,36814.5,38195.7,39313.1,40710.5,42654.9
" ""10000""",Delaware,2,SAEXP1,Total personal consumption expenditures (PCE) by state,Millions of current dollars,2,..., Goods,6040,6398.1,7149.3,7524,7813.1,8292.5,8796.1,9424.6,9936.6,10341.1,10679.2,10614.4,10004.2,10432.3,11006.9,11230.2,11542.4,11879.9,12035.7,12218.7,12456.7,13004.2
" ""10000""",Delaware,2,SAEXP1,Total personal consumption expenditures (PCE) by state,Millions of current dollars,3,...,  Durable goods,2477,2701.1,3014.3,3140.5,3257.7,3527.8,3745.9,4001.5,4154.9,4167.7,4264.4,3909.1,3642.4,3790.7,3976.5,4103.7,4217,4382.9,4571.4,4709.6,4777.1,4913.8
" ""10000""",Delaware,2,SAEXP1,Total personal consumption expenditures (PCE) by state,Millions of current dollars,4,...,   Motor vehicles and parts,1057.6,1162.8,1300.8,1341,1401.2,1513,1548.7,1574.6,1535.4,1447.1,1467.7,1247.4,1226.5,1342.8,1440.1,1521.7,1576.1,1674.5,1763.1,1784.8,1822.2,1896.5
" ""10000""",Delaware,2,SAEXP1,Total personal consumption expenditures (PCE) by state,Millions of current dollars,5,...,   Furnishings and durable household equipment,379.6,414.5,462.7,500.2,522.2,575,606.4,678,717.1,708.7,687.9,625.3,553.7,565.4,572.1,591.2,613.7,636.4,682.7,724.5,746.1,789.7
" ""10000""",Delaware,2,SAEXP1,Total personal consumption expenditures (PCE) by state,Millions of current dollars,6,...,   Recreational goods and vehicles,697.8,750.2,833.2,854.2,892.2,975.7,1094.1,1209.6,1333,1397.7,1453,1393.3,1239.5,1235.1,1262.3,1269.8,1293.7,1311,1328.4,1388.7,1409.8,1406.6
" ""10000""",Delaware,2,SAEXP1,Total personal consumption expenditures (PCE) by state,Millions of current dollars,7,...,   Other durable goods,342,373.6,417.6,445.1,442.1,464,496.8,539.3,569.3,614.1,655.8,643,622.7,647.3,702,721,733.5,761,797.1,811.6,798.9,820.9
" ""10000""",Delaware,2,SAEXP1,Total personal consumption expenditures (PCE) by state,Millions of current dollars,8,...,  Nondurable goods,3563,3697,4135.1,4383.5,4555.4,4764.8,5050.2,5423.1,5781.7,6173.4,6414.8,6705.3,6361.8,6641.7,7030.4,7126.5,7325.5,7497,7464.3,7509.1,7679.6,8090.4
" ""10000""",Delaware,2,SAEXP1,Total personal consumption expenditures (PCE) by state,Millions of current dollars,9,...,   Food and beverages purchased for off-premises consumption,1573.6,1623.8,1807.4,1861.9,1968.4,2064.1,2167.6,2288.8,2410.3,2557.6,2670.1,2764.9,2766.1,2817,2860.3,2892.9,2984.2,3075.2,3111,3123.9,3164.4,3321.7
" ""10000""",Delaware,2,SAEXP1,Total personal consumption expenditures (PCE) by state,Millions of current dollars,10,...,   Clothing and footwear,718.9,761.1,832,856.8,880.2,900.5,914.2,944.8,964.2,955.8,952.6,929.4,888.7,931.8,1006.6,1050.9,1055.6,1067.6,1080,1087.5,1082.3,1124.6
" ""10000""",Delaware,2,SAEXP1,Total personal consumption expenditures (PCE) by state,Millions of current dollars,11,...,   Gasoline and other energy goods,372.8,324.8,368.6,461.6,437.9,426.7,523.6,636.1,790.6,904.7,996.6,1159.9,842.6,968.2,1180.4,1172.1,1168.2,1114,886.1,803.9,892.4,1031.2
" ""10000""",Delaware,2,SAEXP1,Total personal consumption expenditures (PCE) by state,Millions of current dollars,12,...,   Other nondurable goods,897.7,987.3,1127.1,1203.3,1268.8,1373.4,1444.8,1553.4,1616.6,1755.4,1795.6,1851.2,1864.5,1924.7,1983,2010.5,2117.6,2240.1,2387.2,2493.9,2540.5,2612.9
" ""10000""",Delaware,2,SAEXP1,Total personal consumption expenditures (PCE) by state,Millions of current dollars,13,..., Services,10185.9,10946.8,11560.4,12339.8,13168,13803.3,14634.9,15722.1,17083.6,18196.4,19428.7,20497.3,20747.7,21569.4,22434.7,23132.7,23773.1,24934.6,26160,27094.4,28253.9,29650.8
" ""10000""",Delaware,2,SAEXP1,Total personal consumption expenditures (PCE) by state,Millions of current dollars,14,...,  Household consumption expenditures (for services),9858.9,10531.8,11126.4,11860.8,12601,13188.3,13992.9,15037.1,16351.6,17392.3,18498.7,19475,19731.8,20560.4,21381.9,22026.1,22610.2,23741.6,24944.3,25822.3,26929.7,28231.5
" ""10000""",Delaware,2,SAEXP1,Total personal consumption expenditures (PCE) by state,Millions of current dollars,15,...,   Housing and utilities,2950.5,3120.3,3317.3,3492.9,3744.1,3929,4095.4,4338.6,4679.1,5029.1,5317.7,5531.2,5644.1,5745,5924.1,6111.8,6282.4,6588.2,6952.5,7221.8,7480.2,7812.8
" ""10000""",Delaware,2,SAEXP1,Total personal consumption expenditures (PCE) by state,Millions of current dollars,16,...,   Health care,2290.8,2429.4,2570,2726.7,3022.2,3333.9,3681.7,4041.9,4425.5,4645.2,5009.5,5410.9,5649,6024,6316.6,6496.6,6670.5,7066.5,7478,7788,8064.9,8423.9
" ""10000""",Delaware,2,SAEXP1,Total personal consumption expenditures (PCE) by state,Millions of current dollars,17,...,   Transportation services,549.4,591.3,630.6,693.6,712.3,661.2,684.6,700.5,727.6,735,772.4,794.6,743,770,807.3,823.4,867.2,908.7,933.7,973.4,1025.8,1061.5
" ""10000""",Delaware,2,SAEXP1,Total personal consumption expenditures (PCE) by state,Millions of current dollars,18,...,   Recreation services,605.1,626,681.7,731.8,765.8,765.3,769.5,810.2,882.9,929.5,970,1008.7,1023.2,1038.6,1056.9,1073.3,1116.1,1154.3,1169.5,1187.8,1229.6,1292.1
" ""10000""",Delaware,2,SAEXP1,Total personal consumption expenditures (PCE) by state,Millions of current dollars,19,...,   Food services and accommodations,1084.3,1128.3,1195.9,1275.2,1303.8,1364.9,1444.9,1595,1703.9,1832.2,1929.8,2015.5,2005.4,2130.9,2185.3,2245.4,2300.9,2414,2604.1,2703.7,2767.5,2937.3
" ""10000""",Delaware,2,SAEXP1,Total personal consumption expenditures (PCE) by state,Millions of current dollars,20,...,   Financial services and insurance,952.8,1046.4,1123,1257.9,1228.4,1250.2,1306.4,1446.4,1596.9,1691.7,1784.9,1869.9,1775.7,1930.9,2098,2191.3,2290.1,2476.5,2626.6,2693.1,2967.3,3085.9
" ""10000""",Delaware,2,SAEXP1,Total personal consumption expenditures (PCE) by state,Millions of current dollars,21,...,   Other services,1426,1590.1,1607.9,1682.6,1824.5,1883.8,2010.5,2104.6,2335.6,2529.6,2714.3,2844.1,2891.4,2920.9,2993.8,3084.3,3083,3133.4,3179.9,3254.4,3394.5,3618
" ""10000""",Delaware,2,SAEXP1,Total personal consumption expenditures (PCE) by state,Millions of current dollars,22,...,  Final consumption expenditures of nonprofit institutions serving households (NPISHs),327,415,434,479,567,615,642,685,732,804,930,1022.3,1016,1009,1052.8,1106.6,1163,1193,1215.7,1272,1324.1,1419.2
" ""10000""",Delaware,2,SAEXP1,Total personal consumption expenditures (PCE) by state,Millions of current dollars,23,...,   Gross output of nonprofit institutions,1623,1781,1830,1931,2156,2355,2488,2689,2881,3124,3324,3498.5,3621.3,3711.7,3848.4,4003.9,4156.5,4413.8,4663.9,4904.1,5100.5,5356.3
" ""10000""",Delaware,2,SAEXP1,Total personal consumption expenditures (PCE) by state,Millions of current dollars,24,...,   Less: Receipts from sales of goods and services by nonprofit institutions,1296,1366,1396,1452,1589,1740,1846,2004,2149,2320,2394,2476.2,2605.4,2702.7,2795.6,2897.3,2993.5,3220.8,3448.3,3632.1,3776.4,3937
" ""11000""",District of Columbia,2,SAEXP1,Total personal consumption expenditures (PCE) by state,Millions of current dollars,1,...,Personal consumption expenditures,18121.3,18344.3,19271.1,20447,21585.6,22497.1,23543.5,25032.7,26455.9,27653.4,29315.8,30478.1,30209.5,31246.6,32691,33875.1,35187.8,36767.7,38872.4,40367,42069.1,44360.8
" ""11000""",District of Columbia,2,SAEXP1,Total personal consumption expenditures (PCE) by state,Millions of current dollars,2,..., Goods,5163.4,5062.9,5287.4,5467.1,5646.2,5838.9,6226.1,6624.2,6924.1,7225.2,7434.7,7278.6,6776.2,6969.1,7350.2,7663.6,8091.8,8418.8,8858.5,9238.8,9791,10330.4
" ""11000""",District of Columbia,2,SAEXP1,Total personal consumption expenditures (PCE) by state,Millions of current dollars,3,...,  Durable goods,1663.4,1726.1,1818.7,1870.3,1971.2,2138.4,2267.3,2395.2,2477.4,2541.3,2617.3,2431.8,2198.2,2241,2379.1,2475.2,2621.7,2732.6,2888,3057.9,3183,3363.4
" ""11000""",District of Columbia,2,SAEXP1,Total personal consumption expenditures (PCE) by state,Millions of current dollars,4,...,   Motor vehicles and parts,696.9,685.9,665.5,702,719.5,786.1,820.5,835.4,834.2,799.5,821.2,699.3,646.2,712.9,751,816.8,836.9,867.9,938.8,949.7,971.7,1004.1
" ""11000""",District of Columbia,2,SAEXP1,Total personal consumption expenditures (PCE) by state,Millions of current dollars,5,...,   Furnishings and durable household equipment,312.5,341.6,392.2,419.7,416.7,423.1,455,516.1,581,632.9,639,626.6,535.3,519.2,567.3,589.4,648.1,707.1,735.1,790.9,811.3,848.1
" ""11000""",District of Columbia,2,SAEXP1,Total personal consumption expenditures (PCE) by state,Millions of current dollars,6,...,   Recreational goods and vehicles,379.9,412.5,451.5,435.9,521.2,594.2,631.9,664.3,666.3,684.4,708.4,659.6,595.6,566.5,587.3,591.9,629.1,635.5,643.9,700.2,756.7,805.2
" ""11000""",District of Columbia,2,SAEXP1,Total personal consumption expenditures (PCE) by state,Millions of current dollars,7,...,   Other durable goods,274.1,286.1,309.5,312.8,313.9,335.1,359.9,379.4,395.8,424.5,448.6,446.3,421.1,442.3,473.4,477.2,507.5,522.1,570.1,617,643.3,706
" ""11000""",District of Columbia,2,SAEXP1,Total personal consumption expenditures (PCE) by state,Millions of current dollars,8,...,  Nondurable goods,3500,3336.7,3468.7,3596.7,3674.9,3700.5,3958.8,4228.9,4446.7,4683.9,4817.5,4846.8,4578,4728.1,4971.1,5188.5,5470.1,5686.2,5970.5,6180.9,6608,6966.9
" ""11000""",District of Columbia,2,SAEXP1,Total personal consumption expenditures (PCE) by state,Millions of current dollars,9,...,   Food and beverages purchased for off-premises consumption,1208.7,1210.1,1241.9,1291.7,1375.9,1396.7,1484.1,1583.2,1611.5,1708.2,1757.8,1880.1,1951.2,2047.2,2134.4,2247,2402.5,2614.5,2866.5,2950,3169.6,3251.3
" ""11000""",District of Columbia,2,SAEXP1,Total personal consumption expenditures (PCE) by state,Millions of current dollars,10,...,   Clothing and footwear,753,739.5,761.3,755.4,714.6,702.8,747.6,770.8,829.5,855.9,898.8,893.5,820.8,847.8,901.6,906.6,918.7,962.7,1014,1036.8,1031.5,1073.5
" ""11000""",District of Columbia,2,SAEXP1,Total personal consumption expenditures (PCE) by state,Millions of current dollars,11,...,   Gasoline and other energy goods,568.6,414.1,411.8,488.4,428.1,384.8,439.6,508.7,617.2,662.4,663.8,680.9,441.9,485.7,553.3,641.2,676.2,555.4,420,375.7,411.5,474.3
" ""11000""",District of Columbia,2,SAEXP1,Total personal consumption expenditures (PCE) by state,Millions of current dollars,12,...,   Other nondurable goods,969.7,973.1,1053.6,1061.3,1156.3,1216.2,1287.5,1366.3,1388.5,1457.4,1497.1,1392.3,1364.1,1347.5,1381.8,1393.7,1472.8,1553.5,1670,1818.3,1995.4,2167.9
" ""11000""",District of Columbia,2,SAEXP1,Total personal consumption expenditures (PCE) by state,Millions of current dollars,13,..., Services,12957.9,13281.5,13983.7,14980,15939.4,16658.3,17317.4,18408.6,19531.8,20428.2,21881.1,23199.5,23433.3,24277.5,25340.8,26211.5,27096,28348.9,30013.9,31128.2,32278.2,34030.4
" ""11000""",District of Columbia,2,SAEXP1,Total personal consumption expenditures (PCE) by state,Millions of current dollars,14,...,  Household consumption expenditures (for services),12707.9,12973.5,13600.7,14485,15300.4,15939.2,16626.4,17730.5,18911.8,19789.2,21240.1,22285,22745.4,23615.3,24715.4,25330,26372.3,27497,29256.9,30377,31495.7,33178
" ""11000""",District of Columbia,2,SAEXP1,Total personal consumption expenditures (PCE) by state,Millions of current dollars,15,...,   Housing and utilities,2615.6,2713.6,2849.6,3024.4,3197.7,3287.7,3386,3551.2,3817.8,4005.6,4300.9,4549.9,4704,4861.2,5156,5387.8,5743.5,6257.3,6901.9,7308.1,7716.3,8060.2
" ""11000""",District of Columbia,2,SAEXP1,Total personal consumption expenditures (PCE) by state,Millions of current dollars,16,...,   Health care,2953.8,2998.3,3048.5,3071.3,3427,3726,3857,4048.3,4301.5,4452.3,4793.7,5048.7,5413.3,5552.6,5977.9,6073.2,6112.7,6250.1,6531.7,6683.5,6876.6,7130
" ""11000""",District of Columbia,2,SAEXP1,Total personal consumption expenditures (PCE) by state,Millions of current dollars,17,...,   Transportation services,581.5,625.5,642.4,711.8,715,669.7,676.1,728.2,754,826.2,835.9,873.8,876,918.2,950.7,1008,1068.8,1142.3,1214.7,1312,1401.6,1438.6
" ""11000""",District of Columbia,2,SAEXP1,Total personal consumption expenditures (PCE) by state,Millions of current dollars,18,...,   Recreation services,502.6,539.3,548.4,603.2,640.7,674,735.5,773.9,888.8,962,1022.2,1119.4,1196.6,1246.9,1202.1,1231.4,1213.5,1211.7,1296.1,1333,1428.8,1501.6
" ""11000""",District of Columbia,2,SAEXP1,Total personal consumption expenditures (PCE) by state,Millions of current dollars,19,...,   Food services and accommodations,885.3,856,916.6,1126.2,1123.7,1141.4,1252.4,1384,1545.4,1642.5,1718.8,1787.6,1818.9,1924.4,2028.5,2098.4,2238.9,2369.9,2570.4,2649.5,2749,2943.5
" ""11000""",District of Columbia,2,SAEXP1,Total personal consumption expenditures (PCE) by state,Millions of current dollars,20,...,   Financial services and insurance,1430.4,1468.4,1491.3,1591.7,1461.8,1409,1413.2,1540.9,1706.9,1868,2048.2,2194.2,2084.6,2188.3,2308.2,2437,2631,2765.2,2925.2,2925.4,3000.7,3216.7
" ""11000""",District of Columbia,2,SAEXP1,Total personal consumption expenditures (PCE) by state,Millions of current dollars,21,...,   Other services,3738.7,3772.3,4103.9,4356.4,4734.5,5031.5,5306.3,5703.9,5897.5,6032.7,6520.4,6711.3,6652.1,6923.9,7092,7094.2,7364,7500.4,7816.9,8165.4,8322.7,8887.3
" ""11000""",District of Columbia,2,SAEXP1,Total personal consumption expenditures (PCE) by state,Millions of current dollars,22,...,  Final consumption expenditures of nonprofit institutions serving households (NPISHs),250,308,383,495,639,719,691,678,620,639,641,914.5,687.9,662.2,625.5,881.5,723.7,851.9,757.1,751.2,782.5,852.4
